"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47","test_returns_405_method_not_supported","tests.ae_products","2026-06-14","passed","2026-06-14","TestPostToProductsList","test_ae_products_api","",""
"","53","test_returns_200_account_deleted","tests.ae_account","2026-06-14","passed","2026-06-14","TestDeleteAccount","test_ae_account_api","",""
"","44","test_returns_400_missing_parameter","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLoginMissingEmail","test_ae_account_api","",""
"","3823","test_view_product_link_navigates_to_detail[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","6001","test_invoice_file_is_downloaded[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestDownloadInvoice","test_checkout_ui","",""
"","65","test_returns_200_user_updated","tests.ae_account","2026-06-14","passed","2026-06-14","TestUpdateAccount","test_ae_account_api","",""
"","58","test_message_confirms_creation","tests.ae_account","2026-06-14","passed","2026-06-14","TestCreateAccount","test_ae_account_api","",""
"","50","test_returns_results_for_keyword[saree]","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","102","test_products_list_is_non_empty","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllProducts","test_ae_products_api","",""
"","3644","test_h_m_brand_page_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewBrandProducts","test_categories_brands_ui","",""
"","3867","test_manual_scroll_up_returns_to_hero[chromium]","tests.home","2026-06-14","passed","2026-06-14","TestScrollUpManually","test_home_ui","",""
"","6769","test_success_allows_return_to_home[chromium]","tests.contact","2026-06-14","passed","2026-06-14","TestContactUsForm","test_contact_ui","",""
"","6689","test_test_cases_page_loads[chromium]","tests.home","2026-06-14","passed","2026-06-14","TestNavigateToTestCasesPage","test_home_ui","",""
"","3318","test_product_detail_page_shows_name[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","63","test_message_confirms_update","tests.ae_account","2026-06-14","passed","2026-06-14","TestUpdateAccount","test_ae_account_api","",""
"","43","test_returns_400_bad_request","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProductMissingParam","test_ae_products_api","",""
"","65","test_returns_matching_products","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProduct","test_ae_products_api","",""
"","3470","test_review_submission_shows_success[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddReview","test_product_detail_ui","",""
"","56","test_returns_201_user_created","tests.ae_account","2026-06-14","passed","2026-06-14","TestCreateAccount","test_ae_account_api","",""
"","48","test_search_results_contain_keyword","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProduct","test_ae_products_api","",""
"","3789","test_men_tshirts_category_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewCategoryProducts","test_categories_brands_ui","",""
"","3551","test_products_are_listed[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductPage","test_product_ui","",""
"","56","test_returns_200_user_exists","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLogin","test_ae_account_api","",""
"","4396","test_two_products_appear_in_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddProductsToCart","test_cart_ui","",""
"","13912","test_quantity_4_is_reflected_in_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductQuantityInCart","test_cart_ui","",""
"","6295","test_order_placed_successfully[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestPlaceOrderRegisterBeforeCheckout","test_checkout_ui","",""
"","57","test_returns_results_for_keyword[dress]","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","57","test_brands_list_is_non_empty","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllBrands","test_ae_products_api","",""
"","53","test_message_indicates_user_not_found","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","3271","test_product_detail_page_shows_availability[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","50","test_returns_results_for_keyword[jeans]","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","8492","test_order_placed_after_registering_at_checkout[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestPlaceOrderRegisterDuringCheckout","test_checkout_ui","",""
"","50","test_returns_200_with_user_object","tests.ae_account","2026-06-14","passed","2026-06-14","TestGetUserDetail","test_ae_account_api","",""
"","4067","test_delivery_address_is_not_empty[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestVerifyAddressAtCheckout","test_checkout_ui","",""
"","3923","test_women_tops_category_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewCategoryProducts","test_categories_brands_ui","",""
"","3961","test_product_removed_from_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestRemoveProductFromCart","test_cart_ui","",""
"","42","test_returns_405_method_not_supported","tests.ae_account","2026-06-14","passed","2026-06-14","TestDeleteVerifyLogin","test_ae_account_api","",""
"","246","test_returns_200","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllProducts","test_ae_products_api","",""
