"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","test_returns_non_empty_list","tests.users","2026-06-15","passed","2026-06-15","TestGetAllUsers","test_user_api","",""
"","103","test_error_message_mentions_missing_param","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductMissingParam","test_ae_products_api","",""
"","109","test_user_has_required_fields","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","3859","test_invoice_file_is_downloaded[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestDownloadInvoice","test_checkout_ui","",""
"","457","test_product_detail_page_shows_brand[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","115","test_message_confirms_creation","tests.ae_account","2026-06-15","passed","2026-06-15","TestCreateAccount","test_ae_account_api","",""
"","1465","test_valid_credentials_redirect_away_from_login[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLoginPage","test_login_ui","",""
"","831","test_subscription_success_shown[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestSubscriptionOnHomePage","test_subscription_ui","",""
"","123","test_returns_results_for_keyword[saree]","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","98","test_returns_405_method_not_supported","tests.ae_products","2026-06-15","passed","2026-06-15","TestPostToProductsList","test_ae_products_api","",""
"","782","test_review_submission_shows_success[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddReview","test_product_detail_ui","",""
"","3798","test_order_placed_after_login[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestPlaceOrderLoginBeforeCheckout","test_checkout_ui","",""
"","1870","test_two_products_appear_in_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddProductsToCart","test_cart_ui","",""
"","131","test_message_confirms_update","tests.ae_account","2026-06-15","passed","2026-06-15","TestUpdateAccount","test_ae_account_api","",""
"","30","test_updated_name_is_reflected","tests.users","2026-06-15","passed","2026-06-15","TestUpdateUser","test_user_api","",""
"","668","test_subscription_success_on_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestSubscriptionOnCartPage","test_subscription_ui","",""
"","297","test_page_loads[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLoginPage","test_login_ui","",""
"","797","test_form_submission_shows_success[chromium]","tests.contact","2026-06-15","passed","2026-06-15","TestContactUsForm","test_contact_ui","",""
"","105","test_returns_405_method_not_supported","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteVerifyLogin","test_ae_account_api","",""
"","457","test_page_loads[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPage","test_product_ui","",""
"","23","test_response_includes_generated_id","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","21","test_various_payloads_return_generated_id[AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA-Body with a maximum-length title.]","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","20","test_unknown_id_raises_api_error","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","1605","test_women_tops_category_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewCategoryProducts","test_categories_brands_ui","",""
"","1221","test_search_returns_results[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductSearch","test_product_ui","",""
"","1370","test_polo_brand_page_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewBrandProducts","test_categories_brands_ui","",""
"","25","test_valid_id_returns_matching_post[25]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","107","test_returns_200_with_user_object","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","22","test_valid_id_returns_matching_post[50]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","28","test_valid_id_returns_matching_user[10]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","940","test_wrong_credentials_show_error_and_stay_on_login[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLoginWithInvalidCredentials","test_login_ui","",""
"","37","test_unknown_id_raises_api_error","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","6518","test_order_placed_after_registering_at_checkout[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestPlaceOrderRegisterDuringCheckout","test_checkout_ui","",""
"","986","test_scroll_up_arrow_returns_to_hero[chromium]","tests.home","2026-06-15","passed","2026-06-15","TestScrollUpWithArrow","test_home_ui","",""
"","18","test_valid_id_returns_matching_user[1]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","19","test_returns_non_empty_list","tests.posts","2026-06-15","passed","2026-06-15","TestGetAllPosts","test_post_api","",""
"","1906","test_product_removed_from_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestRemoveProductFromCart","test_cart_ui","",""
"","2040","test_quantity_4_is_reflected_in_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductQuantityInCart","test_cart_ui","",""
"","1016","test_manual_scroll_up_returns_to_hero[chromium]","tests.home","2026-06-15","passed","2026-06-15","TestScrollUpManually","test_home_ui","",""
"","20","test_valid_id_returns_matching_user[5]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","19","test_user_id_deserializes_from_camel_case","tests.posts","2026-06-15","passed","2026-06-15","TestGetAllPosts","test_post_api","",""
"","1195","test_view_product_link_navigates_to_detail[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","100","test_returns_400_bad_request","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductMissingParam","test_ae_products_api","",""
"","8113","test_recommended_item_added_to_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddRecommendedItemToCart","test_cart_ui","",""
"","16","test_name_is_non_empty","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","1547","test_all_products_heading_snapshot[chromium]","tests.products","2026-06-15","skipped","2026-06-15","TestProductPixelSnapshots","test_product_visual","",""
"","165","test_returns_200","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllProducts","test_ae_products_api","",""
"","441","test_product_detail_page_shows_availability[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","17","test_user_id_is_positive","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","542","test_products_are_listed[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPage","test_product_ui","",""
"","104","test_returns_405_method_not_supported","tests.ae_products","2026-06-15","passed","2026-06-15","TestPutToBrandsList","test_ae_products_api","",""
"","1406","test_success_allows_return_to_home[chromium]","tests.contact","2026-06-15","passed","2026-06-15","TestContactUsForm","test_contact_ui","",""
"","174","test_products_list_is_non_empty","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllProducts","test_ae_products_api","",""
"","18","test_title_is_non_empty","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","4042","test_order_placed_successfully[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestPlaceOrderRegisterBeforeCheckout","test_checkout_ui","",""
"","112","test_email_matches_requested","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","15","test_all_items_have_id","tests.users","2026-06-15","passed","2026-06-15","TestGetAllUsers","test_user_api","",""
"","152","test_each_product_has_name_and_price","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllProducts","test_ae_products_api","",""
"","1053","test_test_cases_page_loads[chromium]","tests.home","2026-06-15","passed","2026-06-15","TestNavigateToTestCasesPage","test_home_ui","",""
"","133","test_returns_matching_products","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProduct","test_ae_products_api","",""
"","124","test_returns_results_for_keyword[dress]","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","1490","test_men_tshirts_category_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewCategoryProducts","test_categories_brands_ui","",""
"","32","test_updated_title_is_reflected","tests.posts","2026-06-15","passed","2026-06-15","TestUpdatePost","test_post_api","",""
"","1100","test_existing_email_shows_error[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestRegisterWithExistingEmail","test_register_ui","",""
"","21","test_various_names_are_echoed[Bob O'Brien-bob@example.com]","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","576","test_product_detail_page_shows_name[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","1775","test_delivery_address_is_not_empty[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestVerifyAddressAtCheckout","test_checkout_ui","",""
"","38","test_valid_id_returns_matching_user[7]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","25","test_various_names_are_echoed[Alice Smith-alice@example.com]","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","1808","test_home_navbar_snapshot[chromium]","tests.products","2026-06-15","skipped","2026-06-15","TestProductPixelSnapshots","test_product_visual","",""
"","1303","test_cart_shows_correct_product_names[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddProductsToCart","test_cart_ui","",""
"","3182","test_cart_products_persist_after_login[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestSearchAndVerifyCartAfterLogin","test_cart_ui","",""
"","19","test_valid_id_returns_matching_user[3]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","20","test_returns_valid_schema","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","975","test_h_m_brand_page_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewBrandProducts","test_categories_brands_ui","",""
"","124","test_returns_200_account_deleted","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteAccount","test_ae_account_api","",""
"","351","test_returns_valid_schema","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","18","test_various_names_are_echoed[Mar\xeda Garc\xeda-maria@example.com]","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","112","test_message_confirms_deletion","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteAccount","test_ae_account_api","",""
"","544","test_product_detail_page_shows_category[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","104","test_returns_400_missing_parameter","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLoginMissingEmail","test_ae_account_api","",""
"","19","test_delete_returns_none","tests.posts","2026-06-15","passed","2026-06-15","TestDeletePost","test_post_api","",""
"","20","test_valid_id_returns_matching_post[100]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","22","test_echoes_payload_fields","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
