"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1795","test_quantity_4_is_reflected_in_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductQuantityInCart","test_cart_ui","",""
"","131","test_updated_name_is_reflected","tests.users","2026-06-15","passed","2026-06-15","TestUpdateUser","test_user_api","",""
"","30","test_name_is_non_empty","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","140","test_valid_id_returns_matching_user[10]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","11787","test_test_cases_page_loads[chromium]","tests.home","2026-06-15","passed","2026-06-15","TestNavigateToTestCasesPage","test_home_ui","",""
"","73","test_brands_list_is_non_empty","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllBrands","test_ae_products_api","",""
"","480","test_page_loads[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPage","test_product_ui","",""
"","883","test_search_returns_results[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductSearch","test_product_ui","",""
"","91","test_returns_results_for_keyword[dress]","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","692","test_returns_200_account_deleted","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteAccount","test_ae_account_api","",""
"","33","test_valid_id_returns_matching_post[100]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","1911","test_account_created_page_shows_success[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestRegisterUser","test_register_ui","",""
"","31","test_title_is_non_empty","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","34","test_valid_id_returns_matching_user[7]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","399","test_returns_200_user_exists","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLogin","test_ae_account_api","",""
"","66","test_various_payloads_return_generated_id[AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA-Body with a maximum-length title.]","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","66","test_response_includes_generated_id","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","86","test_error_message_mentions_missing_param","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductMissingParam","test_ae_products_api","",""
"","397","test_message_confirms_user_exists","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLogin","test_ae_account_api","",""
"","15791","test_delivery_address_is_not_empty[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestVerifyAddressAtCheckout","test_checkout_ui","",""
"","610","test_message_confirms_deletion","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteAccount","test_ae_account_api","",""
"","29","test_all_items_have_id","tests.users","2026-06-15","passed","2026-06-15","TestGetAllUsers","test_user_api","",""
"","31","test_valid_id_returns_matching_user[1]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","30224","test_scroll_up_arrow_returns_to_hero[chromium]","tests.home","2026-06-15","failed","2026-06-15","TestScrollUpWithArrow","test_home_ui","",""
"","628","test_review_submission_shows_success[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddReview","test_product_detail_ui","",""
"","11879","test_success_allows_return_to_home[chromium]","tests.contact","2026-06-15","passed","2026-06-15","TestContactUsForm","test_contact_ui","",""
"","35","test_user_id_is_positive","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","1510","test_logout_redirects_to_login[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLogout","test_login_ui","",""
"","97","test_returns_matching_products","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProduct","test_ae_products_api","",""
"","68","test_valid_id_returns_matching_post[25]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","304","test_message_confirms_update","tests.ae_account","2026-06-15","passed","2026-06-15","TestUpdateAccount","test_ae_account_api","",""
"","199","test_products_list_is_non_empty","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllProducts","test_ae_products_api","",""
"","67","test_returns_400_bad_request","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductMissingParam","test_ae_products_api","",""
"","63","test_various_names_are_echoed[Bob O'Brien-bob@example.com]","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","393","test_returns_200_user_updated","tests.ae_account","2026-06-15","passed","2026-06-15","TestUpdateAccount","test_ae_account_api","",""
"","1274","test_women_tops_category_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewCategoryProducts","test_categories_brands_ui","",""
"","572","test_existing_email_shows_error[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestRegisterWithExistingEmail","test_register_ui","",""
"","829","test_h_m_brand_page_shows_products[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestViewBrandProducts","test_categories_brands_ui","",""
"","379","test_returns_405_method_not_supported","tests.ae_account","2026-06-15","passed","2026-06-15","TestDeleteVerifyLogin","test_ae_account_api","",""
"","87","test_returns_results_for_keyword[saree]","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductVariousKeywords","test_ae_products_api","",""
"","33","test_returns_non_empty_list","tests.posts","2026-06-15","passed","2026-06-15","TestGetAllPosts","test_post_api","",""
"","62","test_delete_returns_none","tests.posts","2026-06-15","passed","2026-06-15","TestDeletePost","test_post_api","",""
"","148","test_valid_id_returns_matching_post[75]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","3173","test_order_placed_successfully[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestPlaceOrderRegisterBeforeCheckout","test_checkout_ui","",""
"","562","test_products_are_listed[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPage","test_product_ui","",""
"","1839","test_home_navbar_snapshot[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPixelSnapshots","test_product_visual","",""
"","1632","test_all_products_heading_snapshot[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductPixelSnapshots","test_product_visual","",""
"","390","test_message_indicates_user_not_found","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","35","test_valid_id_returns_matching_user[3]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","63","test_response_includes_generated_id","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","84","test_email_matches_requested","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","111","test_each_product_has_name_and_price","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllProducts","test_ae_products_api","",""
"","33","test_unknown_id_raises_api_error","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","7361","test_recommended_item_added_to_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddRecommendedItemToCart","test_cart_ui","",""
"","699","test_subscription_success_shown[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestSubscriptionOnHomePage","test_subscription_ui","",""
"","451","test_product_detail_page_shows_brand[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","133","test_echoes_payload_fields","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","69","test_returns_405_method_not_supported","tests.ae_products","2026-06-15","passed","2026-06-15","TestPutToBrandsList","test_ae_products_api","",""
"","442","test_returns_valid_schema","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","2043","test_two_products_appear_in_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddProductsToCart","test_cart_ui","",""
"","63","test_various_payloads_return_generated_id[Short-Brief content.]","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","64","test_various_names_are_echoed[Alice Smith-alice@example.com]","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","64","test_various_payloads_return_generated_id[Unicode: caf\xe9 \u5317\u4eac-Body content with unicode characters.]","tests.posts","2026-06-15","passed","2026-06-15","TestCreatePost","test_post_api","",""
"","1601","test_product_removed_from_cart[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestRemoveProductFromCart","test_cart_ui","",""
"","33","test_unknown_id_raises_api_error","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","103","test_returns_200_with_user_object","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","91","test_user_has_required_fields","tests.ae_account","2026-06-15","passed","2026-06-15","TestGetUserDetail","test_ae_account_api","",""
"","31750","test_invoice_file_is_downloaded[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestDownloadInvoice","test_checkout_ui","",""
"","19451","test_order_placed_after_registering_at_checkout[chromium]","tests.checkout","2026-06-15","passed","2026-06-15","TestPlaceOrderRegisterDuringCheckout","test_checkout_ui","",""
"","303","test_returns_400_missing_parameter","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLoginMissingEmail","test_ae_account_api","",""
"","2609","test_cart_products_persist_after_login[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestSearchAndVerifyCartAfterLogin","test_cart_ui","",""
"","80","test_returns_200","tests.ae_products","2026-06-15","passed","2026-06-15","TestGetAllBrands","test_ae_products_api","",""
"","32","test_valid_id_returns_matching_post[1]","tests.posts","2026-06-15","passed","2026-06-15","TestGetPost","test_post_api","",""
"","1022","test_view_product_link_navigates_to_detail[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","355","test_product_detail_page_shows_category[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","503","test_returns_201_user_created","tests.ae_account","2026-06-15","passed","2026-06-15","TestCreateAccount","test_ae_account_api","",""
"","495","test_returns_404_user_not_found","tests.ae_account","2026-06-15","passed","2026-06-15","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","137","test_valid_id_returns_matching_user[5]","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","366","test_product_detail_page_shows_availability[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","351","test_product_detail_page_shows_name[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestProductDetailPage","test_product_detail_ui","",""
"","1274","test_valid_credentials_redirect_away_from_login[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLoginPage","test_login_ui","",""
"","62","test_echoes_payload_fields","tests.users","2026-06-15","passed","2026-06-15","TestCreateUser","test_user_api","",""
"","34","test_returns_valid_schema","tests.users","2026-06-15","passed","2026-06-15","TestGetUser","test_user_api","",""
"","62","test_delete_returns_none","tests.users","2026-06-15","passed","2026-06-15","TestDeleteUser","test_user_api","",""
"","1279","test_cart_shows_correct_product_names[chromium]","tests.products","2026-06-15","passed","2026-06-15","TestAddProductsToCart","test_cart_ui","",""
"","31","test_returns_non_empty_list","tests.users","2026-06-15","passed","2026-06-15","TestGetAllUsers","test_user_api","",""
"","303","test_page_loads[chromium]","tests.users","2026-06-15","passed","2026-06-15","TestLoginPage","test_login_ui","",""
"","86","test_returns_results_for_keyword[jeans]","tests.ae_products","2026-06-15","passed","2026-06-15","TestSearchProductVariousKeywords","test_ae_products_api","",""
