"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3674","test_manual_scroll_up_returns_to_hero[chromium]","tests.home","2026-06-14","passed","2026-06-14","TestScrollUpManually","test_home_ui","",""
"","5692","test_product_removed_from_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestRemoveProductFromCart","test_cart_ui","",""
"","17","test_name_is_non_empty","tests.users","2026-06-14","passed","2026-06-14","TestGetUser","test_user_api","",""
"","3863","test_men_tshirts_category_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewCategoryProducts","test_categories_brands_ui","",""
"","98","test_message_confirms_update","tests.ae_account","2026-06-14","passed","2026-06-14","TestUpdateAccount","test_ae_account_api","",""
"","17","test_delete_returns_none","tests.posts","2026-06-14","passed","2026-06-14","TestDeletePost","test_post_api","",""
"","13764","test_quantity_4_is_reflected_in_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductQuantityInCart","test_cart_ui","",""
"","4186","test_delivery_address_is_not_empty[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestVerifyAddressAtCheckout","test_checkout_ui","",""
"","88","test_user_has_required_fields","tests.ae_account","2026-06-14","passed","2026-06-14","TestGetUserDetail","test_ae_account_api","",""
"","31","test_updated_name_is_reflected","tests.users","2026-06-14","passed","2026-06-14","TestUpdateUser","test_user_api","",""
"","27","test_updated_title_is_reflected","tests.posts","2026-06-14","passed","2026-06-14","TestUpdatePost","test_post_api","",""
"","13","test_user_id_is_positive","tests.posts","2026-06-14","passed","2026-06-14","TestGetPost","test_post_api","",""
"","3698","test_subscription_success_shown[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestSubscriptionOnHomePage","test_subscription_ui","",""
"","15","test_unknown_id_raises_api_error","tests.posts","2026-06-14","passed","2026-06-14","TestGetPost","test_post_api","",""
"","16","test_user_id_deserializes_from_camel_case","tests.posts","2026-06-14","passed","2026-06-14","TestGetAllPosts","test_post_api","",""
"","3485","test_product_detail_page_shows_availability[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","86","test_returns_200_user_exists","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLogin","test_ae_account_api","",""
"","3548","test_review_submission_shows_success[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddReview","test_product_detail_ui","",""
"","3518","test_page_loads[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductPage","test_product_ui","",""
