"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","121","test_user_has_required_fields","tests.ae_account","2026-06-13","passed","2026-06-13","TestGetUserDetail","test_ae_account_api","",""
"","154","test_message_indicates_user_not_found","tests.ae_account","2026-06-13","passed","2026-06-13","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","3839","test_polo_brand_page_shows_products[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestViewBrandProducts","test_categories_brands_ui","",""
"","7352","test_success_allows_return_to_home[chromium]","tests.contact","2026-06-13","passed","2026-06-13","TestContactUsForm","test_contact_ui","",""
"","3873","test_existing_email_shows_error[chromium]","tests.users","2026-06-13","passed","2026-06-13","TestRegisterWithExistingEmail","test_register_ui","",""
"","103","test_message_confirms_creation","tests.ae_account","2026-06-13","passed","2026-06-13","TestCreateAccount","test_ae_account_api","",""
"","3489","test_product_detail_page_shows_brand[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestProductDetailPage","test_product_detail_ui","",""
"","5410","test_product_removed_from_cart[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestRemoveProductFromCart","test_cart_ui","",""
"","19","test_unknown_id_raises_api_error","tests.posts","2026-06-13","passed","2026-06-13","TestGetPost","test_post_api","",""
"","86","test_returns_400_bad_request","tests.ae_products","2026-06-13","passed","2026-06-13","TestSearchProductMissingParam","test_ae_products_api","",""
"","6863","test_page_stays_at_login_url[chromium]","tests.users","2026-06-13","passed","2026-06-13","TestLoginWithInvalidCredentials","test_login_ui","",""
"","145","test_returns_200_user_updated","tests.ae_account","2026-06-13","passed","2026-06-13","TestUpdateAccount","test_ae_account_api","",""
"","90","test_brands_list_is_non_empty","tests.ae_products","2026-06-13","passed","2026-06-13","TestGetAllBrands","test_ae_products_api","",""
"","3769","test_scroll_up_arrow_returns_to_hero[chromium]","tests.home","2026-06-13","passed","2026-06-13","TestScrollUpWithArrow","test_home_ui","",""
"","90","test_returns_200","tests.ae_products","2026-06-13","passed","2026-06-13","TestGetAllBrands","test_ae_products_api","",""
"","18","test_returns_non_empty_list","tests.posts","2026-06-13","passed","2026-06-13","TestGetAllPosts","test_post_api","",""
"","3875","test_women_tops_category_shows_products[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestViewCategoryProducts","test_categories_brands_ui","",""
"","5239","test_search_returns_results[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestProductSearch","test_product_ui","",""
"","3723","test_subscription_success_shown[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestSubscriptionOnHomePage","test_subscription_ui","",""
"","3525","test_products_are_listed[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestProductPage","test_product_ui","",""
"","5080","test_new_user_can_register[chromium]","tests.users","2026-06-13","passed","2026-06-13","TestRegisterUser","test_register_ui","",""
"","4483","test_two_products_appear_in_cart[chromium]","tests.products","2026-06-13","passed","2026-06-13","TestAddProductsToCart","test_cart_ui","",""
"","18","test_unknown_id_raises_api_error","tests.users","2026-06-13","passed","2026-06-13","TestGetUser","test_user_api","",""
"","14","test_all_items_have_id","tests.users","2026-06-13","passed","2026-06-13","TestGetAllUsers","test_user_api","",""
