"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","test_returns_valid_schema","tests.posts","2026-06-14","passed","2026-06-14","TestGetPost","test_post_api","",""
"","49","test_returns_200","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllBrands","test_ae_products_api","",""
"","7456","test_recommended_item_added_to_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddRecommendedItemToCart","test_cart_ui","",""
"","13670","test_quantity_4_is_reflected_in_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductQuantityInCart","test_cart_ui","",""
"","3784","test_h_m_brand_page_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewBrandProducts","test_categories_brands_ui","",""
"","3260","test_page_loads[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestLoginPage","test_login_ui","",""
"","63","test_message_confirms_creation","tests.ae_account","2026-06-14","passed","2026-06-14","TestCreateAccount","test_ae_account_api","",""
"","7160","test_logout_redirects_to_login[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestLogout","test_login_ui","",""
"","6522","test_page_stays_at_login_url[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestLoginWithInvalidCredentials","test_login_ui","",""
"","4787","test_new_user_can_register[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestRegisterUser","test_register_ui","",""
"","49","test_user_has_required_fields","tests.ae_account","2026-06-14","passed","2026-06-14","TestGetUserDetail","test_ae_account_api","",""
"","3343","test_message_confirms_user_exists","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLogin","test_ae_account_api","",""
"","50","test_returns_405_method_not_supported","tests.ae_products","2026-06-14","passed","2026-06-14","TestPutToBrandsList","test_ae_products_api","",""
"","60","test_returns_201_user_created","tests.ae_account","2026-06-14","passed","2026-06-14","TestCreateAccount","test_ae_account_api","",""
"","57","test_returns_404_user_not_found","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","92","test_response_includes_generated_id","tests.posts","2026-06-14","passed","2026-06-14","TestCreatePost","test_post_api","",""
"","7114","test_subscription_success_shown[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestSubscriptionOnHomePage","test_subscription_ui","",""
"","51","test_returns_405_method_not_supported","tests.ae_account","2026-06-14","passed","2026-06-14","TestDeleteVerifyLogin","test_ae_account_api","",""
"","7911","test_order_placed_after_registering_at_checkout[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestPlaceOrderRegisterDuringCheckout","test_checkout_ui","",""
"","24","test_name_is_non_empty","tests.users","2026-06-14","passed","2026-06-14","TestGetUser","test_user_api","",""
"","3358","test_product_detail_page_shows_availability[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","108","test_each_product_has_name_and_price","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllProducts","test_ae_products_api","",""
"","86","test_returns_matching_products","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProduct","test_ae_products_api","",""
"","4734","test_account_created_page_shows_success[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestRegisterUser","test_register_ui","",""
"","22","test_all_items_have_id","tests.users","2026-06-14","passed","2026-06-14","TestGetAllUsers","test_user_api","",""
"","14210","test_cart_products_persist_after_login[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestSearchAndVerifyCartAfterLogin","test_cart_ui","",""
"","7332","test_valid_credentials_redirect_away_from_login[chromium]","tests.users","2026-06-14","passed","2026-06-14","TestLoginPage","test_login_ui","",""
"","3809","test_polo_brand_page_shows_products[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestViewBrandProducts","test_categories_brands_ui","",""
"","3455","test_products_are_listed[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductPage","test_product_ui","",""
"","3375","test_review_submission_shows_success[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddReview","test_product_detail_ui","",""
"","3348","test_product_detail_page_shows_category[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","55","test_search_results_contain_keyword","tests.ae_products","2026-06-14","passed","2026-06-14","TestSearchProduct","test_ae_products_api","",""
"","27","test_returns_non_empty_list","tests.users","2026-06-14","passed","2026-06-14","TestGetAllUsers","test_user_api","",""
"","52","test_returns_200_with_user_object","tests.ae_account","2026-06-14","passed","2026-06-14","TestGetUserDetail","test_ae_account_api","",""
"","25","test_user_id_is_positive","tests.posts","2026-06-14","passed","2026-06-14","TestGetPost","test_post_api","",""
"","94","test_echoes_payload_fields","tests.users","2026-06-14","passed","2026-06-14","TestCreateUser","test_user_api","",""
"","53","test_message_indicates_user_not_found","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLoginInvalidCredentials","test_ae_account_api","",""
"","7069","test_success_allows_return_to_home[chromium]","tests.contact","2026-06-14","passed","2026-06-14","TestContactUsForm","test_contact_ui","",""
